t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
1.489999999999999991e+00,1.237023444904431085e-01,3.312140477003259337e-02,1.185219143685146796e-02,1.674357100811797380e-02,3.667275653250156881e-03,7.212562073743176982e-02,1.021045195299521147e-01,1.156566649350184925e-02,3.831730654422854654e-02,5.122924399183737681e-02
1.500000000000000000e+00,1.208888665447332700e-01,2.807629538000196157e-02,1.100835594685013741e-02,1.461994583900924627e-02,3.415715634673667511e-03,7.753613643727313987e-02,1.025492448625320435e-01,2.167029758854968830e-04,2.932802368162340870e-02,4.325004491782489385e-02
1.510000000000000009e+00,1.183991833527463511e-01,3.706601305049891243e-02,1.165807356609069312e-02,4.060754099706882260e-03,2.348335445943764994e-03,7.524187792041843459e-02,3.818324205924623904e-02,4.011734938910711638e-03,3.048683559725245268e-02,5.679002850751738163e-02
1.520000000000000018e+00,9.154367891334606877e-02,2.458090928335806766e-02,1.231349057072315956e-02,1.634355629805422233e-02,4.004609136600599008e-03,6.174757411342223640e-02,9.628698649404503207e-02,3.327860078254758769e-02,3.056759056164623511e-02,3.755282618725445248e-02
1.530000000000000027e+00,9.802324164246212224e-02,2.655225311635586380e-02,1.367093297680093550e-02,8.874082528682511115e-03,2.999965063142250813e-03,6.610292787780792934e-02,6.998158081481563320e-02,3.477137165921494188e-02,1.696690920306222899e-02,4.059382118185625443e-02
1.540000000000000036e+00,8.663017455888263885e-02,2.923998544055277787e-02,1.259618646607342345e-02,7.202625212324738346e-03,3.254651560672405537e-03,6.330100308071615056e-02,6.482550506419543224e-02,1.277701011062438129e-02,1.669830714186062992e-02,4.485117554706239545e-02
1.550000000000000044e+00,1.011981854796745184e-01,2.702108616818819573e-02,1.051245394861967386e-02,1.097000912756140520e-02,2.793934542934070620e-03,6.002438256849654957e-02,4.642994046966539973e-02,6.401275993153363042e-03,1.488060282245728949e-02,4.163912692895181678e-02
1.560000000000000053e+00,5.704596932426411054e-02,2.858930249017455766e-02,9.495236156954257531e-03,4.644604808185509061e-03,3.548637969856935966e-03,7.190374278900793503e-02,3.597871028815369243e-02,1.783318564617035300e-04,1.644646493778938873e-02,4.428421533053590597e-02
1.570000000000000062e+00,1.476141281406139760e-01,1.529349703118287364e-02,8.406565079144842981e-03,2.019183874539881920e-02,5.206214676802087271e-03,6.968952399052315283e-02,2.034075247767516137e-01,1.583832411315696034e-02,1.470411903662926546e-02,2.384839806391590711e-02
1.580000000000000071e+00,6.047765969624012417e-02,2.228384823245974783e-02,7.130476472018144364e-03,5.523929301597855536e-03,4.916252541692513189e-03,5.519572766688052995e-02,6.200926198474905615e-02,1.574032675297066738e-02,1.285955870836620434e-02,3.513318908706188765e-02
