t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
6.900000000000000577e-01,7.845078225492118085e-01,6.505867320214784311e-01,6.165213060587130256e-01,4.652048722330063835e-01,7.190054935577462336e-01,4.223483683837200853e-01,6.773729045426368778e-01,6.002707764771275656e-01,6.219459005117519146e-01,1.774757538952788927e-01
7.000000000000000666e-01,7.762001763439180246e-01,6.543979550830094638e-01,6.042329351923307890e-01,4.265853718493056168e-01,6.579956430783309163e-01,4.080983459717404394e-01,6.645572502166841033e-01,5.770326181251311803e-01,5.910694749551999028e-01,2.396929985431048016e-01
7.099999999999999645e-01,7.626732443026611463e-01,6.472040870635065168e-01,5.820683427386681430e-01,4.103788611566666078e-01,6.615010929938387463e-01,3.839974593157729488e-01,6.489267635877785656e-01,5.593394118900565370e-01,5.841327586076573430e-01,2.006575263697946698e-01
7.199999999999999734e-01,7.517083120497739523e-01,6.332824417843206932e-01,5.708170730291126649e-01,4.168335389692805482e-01,6.887760044238203649e-01,4.195930700731528851e-01,6.358188718562205466e-01,5.478144820247643487e-01,5.723530394103570895e-01,2.050960265196208887e-01
7.299999999999999822e-01,7.407046277358781960e-01,6.180328195835200766e-01,5.645564155011632002e-01,4.071416370154791742e-01,6.316169314880129004e-01,4.095573764850612974e-01,6.258718262119807862e-01,5.391926294524411745e-01,5.551724423655524099e-01,8.973487234198181117e-02
7.399999999999999911e-01,7.319159981044071062e-01,6.262782480897787218e-01,5.538808300896439496e-01,4.227011606951581180e-01,6.221326620841699517e-01,3.609652307110620129e-01,6.152938424021010544e-01,5.301014096306702061e-01,5.524454958055843301e-01,1.673299635897812776e-01
7.500000000000000000e-01,7.320606998914837016e-01,6.297002515052374516e-01,5.351021536907586418e-01,4.119189154657365015e-01,6.572369595317204549e-01,3.847181755011374604e-01,6.031070626504130283e-01,5.196275491202569929e-01,5.485898562358522135e-01,2.526321141574341400e-01
7.600000000000000089e-01,7.146985857297540878e-01,6.121719226835294903e-01,5.114111971274829527e-01,4.024547856804036594e-01,6.090810504766934752e-01,3.761440733074930542e-01,5.902234894855712399e-01,5.089032118664829074e-01,5.455458485725793727e-01,1.153190953725452411e-01
7.700000000000000178e-01,7.031269901228063279e-01,5.912631363045826038e-01,5.060517332483726038e-01,3.958336608979840521e-01,5.934139002410926400e-01,3.137808611597459052e-01,5.758335019343688854e-01,5.008233584413889217e-01,5.184676165143234927e-01,1.806861007710002243e-01
7.800000000000000266e-01,6.890043987435710005e-01,5.885908347916245509e-01,5.325100005493378363e-01,4.129483932349964359e-01,6.131043644230900203e-01,3.319380146844603252e-01,5.607158317050088270e-01,4.958302177198722349e-01,5.075686033112599693e-01,1.312189256247266456e-01
7.900000000000000355e-01,6.758805525405771064e-01,5.824362509127070098e-01,5.558749583007943640e-01,4.606989986951553484e-01,5.821420017455739560e-01,3.448490376505637944e-01,5.484431787566877992e-01,4.896247185185212403e-01,5.094832810624451147e-01,1.266988596022370905e-01
8.000000000000000444e-01,6.854859093199873188e-01,5.629031270092643702e-01,5.324784170733530830e-01,4.520862664724460966e-01,5.667112971664486354e-01,2.975642527174452434e-01,5.392966647553165682e-01,4.779588967554155299e-01,5.051775067299068001e-01,2.540075689512977797e-01
8.100000000000000533e-01,6.610996144338686653e-01,5.381309931993214501e-01,4.815013157579408065e-01,4.225596192038113541e-01,5.887087116748143112e-01,3.157581902494603909e-01,5.288299480598492863e-01,4.605083992840093843e-01,4.859618910202517794e-01,9.254614398298452449e-02
8.200000000000000622e-01,6.478366477751229535e-01,5.291190414841540068e-01,4.502625683831762982e-01,3.815074044826756161e-01,5.620681629111057287e-01,3.457678633907187993e-01,5.152942013839368895e-01,4.395323919915578581e-01,4.705464768486904426e-01,1.356023653523994454e-01
8.300000000000000711e-01,6.467282405127759981e-01,5.217993166240437741e-01,4.547092455754694340e-01,3.833244288381635889e-01,5.386646448640776130e-01,2.867850886864572457e-01,5.021335565448404870e-01,4.191745927328474064e-01,4.488587702519413192e-01,1.670875021022552309e-01
8.399999999999999689e-01,6.510495928376652808e-01,5.077689536934029135e-01,4.771177713458983338e-01,4.370844947058412089e-01,5.850271194108785933e-01,2.775535423455215422e-01,4.913309906827569851e-01,4.009082890478690153e-01,4.257027972629471857e-01,8.365856482467803890e-02
8.499999999999999778e-01,6.271144435280869844e-01,4.794208472126503251e-01,4.860992231900623239e-01,4.515633933247631959e-01,5.558091556190459803e-01,2.972019547290307151e-01,4.808902538335554921e-01,3.825897275215471294e-01,4.157747675954659439e-01,2.228610700249523402e-01
8.599999999999999867e-01,6.085902590533913692e-01,4.639783637484508061e-01,4.592387241125513997e-01,4.578225986758948096e-01,5.020312549702923288e-01,2.484254743693357914e-01,4.696095423344819886e-01,3.620921005191730657e-01,4.131491361555544861e-01,1.139037483604641715e-01
8.699999999999999956e-01,6.062852808485200695e-01,4.540166736080515908e-01,4.116840201556601353e-01,4.332663923310814957e-01,5.448883242940087968e-01,2.253152796313070416e-01,4.579133743098851572e-01,3.405664475322164320e-01,4.075622685130709244e-01,9.008997929669604332e-02
8.800000000000000044e-01,6.021587687093883368e-01,4.274948871724773558e-01,3.833824044935745801e-01,4.176485900540291563e-01,5.456691395230980346e-01,2.405268386725690211e-01,4.452845668787225875e-01,3.214285267653040346e-01,3.930523815123591058e-01,1.755226839518923554e-01
8.900000000000000133e-01,5.898571753282394470e-01,3.981240201914531540e-01,3.841194664660224634e-01,4.391108109051591324e-01,4.879489223322314717e-01,2.099169060060702419e-01,4.312759581329548286e-01,3.085456492869081968e-01,3.840164353573881639e-01,7.124442418625204221e-02
9.000000000000000222e-01,5.755064453902788424e-01,3.763132704875138956e-01,3.883548529968152696e-01,4.175173036999615395e-01,5.219170592942651288e-01,1.916714296894096725e-01,4.184019397137137553e-01,3.026709344009959057e-01,3.799711195481606518e-01,1.473310594107770377e-01
9.100000000000000311e-01,5.700913655215501530e-01,3.706541074700671068e-01,3.780451683555627329e-01,3.993716142688534809e-01,5.277829321640993276e-01,2.146164822244870096e-01,4.089260097227791491e-01,3.005304591346170118e-01,3.704829902142118825e-01,1.477372104217141435e-01
9.200000000000000400e-01,5.557571351783642255e-01,3.527006334613154159e-01,3.633890683535401234e-01,3.695836198975513964e-01,4.706885486435394839e-01,2.018012247459390618e-01,4.002006865470680852e-01,2.973254740996431611e-01,3.659404179021508718e-01,5.892630576363695749e-02
9.300000000000000488e-01,5.458438983037787740e-01,3.287059070903352032e-01,3.579526505635791112e-01,3.553232468795307630e-01,4.830610875537674209e-01,1.809009348314118415e-01,3.892448937073507698e-01,2.907689836256579508e-01,3.574006254875639610e-01,1.586800979890314045e-01
9.400000000000000577e-01,5.264671240500587990e-01,3.056997280976376241e-01,3.560372448059043182e-01,3.815744390174535816e-01,4.983726141401783605e-01,1.828754251849175061e-01,3.773844752212534015e-01,2.815692554058361052e-01,3.432364422175079310e-01,9.025995229963938715e-02
9.500000000000000666e-01,5.220214493779758991e-01,2.889075607501316312e-01,3.469400008213356368e-01,3.863388133338441777e-01,4.457704222649663817e-01,1.659228815433035076e-01,3.667689920665199166e-01,2.725500846017228640e-01,3.348528024930903513e-01,7.277051658115731014e-02
9.599999999999999645e-01,5.044298497326503705e-01,2.715405409151207539e-01,3.324992998480061912e-01,3.892219984689864187e-01,4.449141427279413863e-01,1.416486877460617910e-01,3.567799551796623225e-01,2.652991054542832572e-01,3.322309973581104581e-01,1.548861039195026101e-01
9.699999999999999734e-01,4.950047481653673254e-01,2.438334229732681546e-01,3.213542434509005785e-01,3.713669275749668652e-01,4.644524784414050256e-01,1.334021021253286310e-01,3.463745947735947794e-01,2.577409963880410992e-01,3.309784483717868042e-01,5.616518662761203068e-02
9.799999999999999822e-01,4.905411232436941993e-01,2.217648740782848238e-01,3.315934540506683681e-01,3.424277626269224273e-01,4.187672176759509868e-01,1.203471424896795927e-01,3.359667242609975513e-01,2.466899503253911219e-01,3.237749634407604549e-01,1.127468228243015125e-01
9.899999999999999911e-01,4.748678667770416251e-01,2.104777380795795072e-01,3.683943949113646643e-01,3.112514361476474978e-01,4.036066175689209112e-01,1.092376876492781312e-01,3.251576114851346677e-01,2.317752691939340137e-01,3.101333492412103321e-01,1.296787805438118224e-01
1.000000000000000000e+00,4.647650373654931832e-01,1.974199259816787622e-01,3.946317609956516148e-01,2.881245767032141747e-01,4.348033555833897279e-01,1.030003770136282693e-01,3.129497306705930626e-01,2.154550441758367740e-01,2.914389032286046066e-01,3.388846339869971969e-02
1.010000000000000009e+00,4.512168468192246928e-01,1.774848753891466180e-01,3.698216459050872040e-01,2.964316076501708475e-01,3.840474388714469334e-01,9.633609049054774054e-02,3.008355912057555925e-01,2.010719882641482381e-01,2.707302455676881547e-01,1.224570984777554467e-01
1.020000000000000018e+00,4.339850853544002240e-01,1.593287024587913547e-01,3.157079439745271165e-01,3.010625574878112998e-01,3.546224522902569065e-01,9.551763626755672976e-02,2.912612186683932736e-01,1.903440118118011892e-01,2.594939224237194364e-01,7.373319702324600267e-02
1.030000000000000027e+00,4.336387649766619279e-01,1.483596370194020242e-01,2.839337615904818368e-01,3.118116224483801768e-01,3.949802054414213726e-01,8.894605540937007560e-02,2.833377570101235920e-01,1.821985512039363542e-01,2.548235780269421102e-01,5.222047508669756116e-02
