t,traj_0,traj_1,traj_2,traj_3,traj_4
2.479999999999999982e+00,1.706423816525740132e-03,1.173877176836319930e-03,2.135370789711659023e-06,6.099385362184128528e-04,8.324465778818805613e-07
2.500000000000000000e+00,2.534347412514893934e-03,2.178246683236047438e-04,2.711149636910409042e-06,3.990282401366264061e-04,9.852569356893531800e-07
2.520000000000000018e+00,1.729053496044080738e-03,1.925141100568511043e-04,2.723725435381090614e-06,5.471091924041631815e-04,7.396017241497149650e-07
2.540000000000000036e+00,1.231787332158671257e-03,8.908304924792455966e-05,2.598511779330083486e-06,6.121086167417862101e-04,6.137535806215021827e-07
2.560000000000000053e+00,1.229603787980586066e-03,1.602467150936698087e-04,2.431414834966915583e-06,6.643869373720583289e-04,1.660817224947402600e-07
2.580000000000000071e+00,9.720875264974636332e-04,6.034525467848666060e-04,2.700252390542828784e-06,9.650248922522632663e-04,3.223822094228453836e-07
2.600000000000000089e+00,1.012070096874458005e-03,1.036410662033599795e-04,2.425889772203219397e-06,8.914112593818382130e-04,2.728932644754277732e-07
2.620000000000000107e+00,1.054867091986758185e-03,7.448871279097199374e-05,1.427024531657980277e-06,6.068303617823048949e-04,6.527478826845828922e-07
2.640000000000000124e+00,6.433011673601388624e-04,3.922444483980833601e-05,1.309809850745449860e-06,3.827550964675048594e-04,5.734194830002515021e-07
2.660000000000000142e+00,7.361984741318606997e-04,3.208570147851088684e-05,9.778958446991701647e-07,1.650536702511742979e-04,1.181165373593196528e-06
2.680000000000000160e+00,8.277101504547714188e-04,1.505957207606774912e-04,7.958711726833380154e-07,1.560863844734245017e-04,6.457270052835991649e-07
2.700000000000000178e+00,7.071664535519380434e-04,1.603167077627088542e-05,8.057357870616721291e-07,1.704990450520715113e-04,3.666230931113751247e-07
2.720000000000000195e+00,8.093619767526829449e-04,8.384936907717223576e-06,5.755206791674477025e-07,2.818731202402900314e-04,2.238020299018570825e-07
2.740000000000000213e+00,5.444718302647861066e-04,6.482411500161064769e-06,5.632359154322866638e-07,2.621642513252521196e-04,1.626097152319997534e-07
2.760000000000000231e+00,6.495759390170112836e-04,6.105505351914577750e-06,5.026896689528175919e-07,1.993156319508896605e-04,1.900612259987578225e-07
2.780000000000000249e+00,8.140547821250717752e-04,2.160637052422773047e-05,3.857863914690661467e-07,1.982389993525022489e-04,6.491969434191929178e-08
