t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
7.700000000000000178e-01,4.456571276191917397e-02,2.704984584577574402e-01,1.190848486487764424e-01,3.399519784185329185e-01,3.547355628084790102e-01,4.992034091481318825e-01,4.665059463512198357e-01,1.919543822359004170e-01,1.619091646611733326e-01,7.279137659184774234e-03
7.800000000000000266e-01,2.729005563962290772e-04,3.056028426487814587e-01,1.755354403371244543e-01,3.445963698573596412e-01,4.153687704108875445e-01,3.642530724657883079e-01,1.932400895320087733e-03,5.402836217141451097e-02,9.623151390913255165e-02,1.256338859648434558e-01
7.900000000000000355e-01,7.731407278878613121e-02,2.904997606226110696e-01,2.433451900619628128e-01,5.593864201467012992e-02,2.978583035410803936e-01,2.213617367773491884e-01,4.529201266062621301e-01,2.385024033040717140e-01,4.296542242505013709e-01,3.923257118899582674e-02
8.000000000000000444e-01,6.928809343681081867e-02,2.737469914540148208e-01,2.462425346932881898e-01,2.253666601708402550e-01,4.245503208574678000e-01,3.319387297738309733e-02,1.481599797543580732e-01,1.541103448330236603e-01,2.458993608594153280e-01,1.634997254219685281e-01
8.100000000000000533e-01,1.698551010791232024e-02,2.295787932265132558e-01,9.061771483644155689e-02,2.804258808115924761e-01,2.274938975965646315e-01,2.600183691131773833e-01,2.053582605803544181e-01,1.753599136115199450e-02,1.021973553582543603e-01,1.530800646753487926e-01
8.200000000000000622e-01,9.173847595534641297e-02,2.511595079319381973e-01,2.013752951538912983e-01,2.697575547109305472e-01,3.753057588235957920e-01,1.494972879478407846e-01,4.538409134214234086e-01,2.299820542788990618e-01,3.195643352371788648e-01,3.761957661001004150e-01
8.300000000000000711e-01,3.547908552218613076e-03,2.129966042758924816e-01,6.823134639795616629e-02,6.244982336865661371e-02,1.725816105693487035e-01,3.381354503776206055e-01,8.043960784700536493e-03,1.546945056925675688e-01,3.001940603137322472e-01,3.490818223819011079e-01
8.399999999999999689e-01,1.068384723153287530e-01,2.440868662309701731e-01,2.106460800313735837e-01,3.344508714610628930e-01,3.155343390672867843e-01,3.258124648876647433e-01,4.517094452506482671e-01,2.897362792484338700e-01,2.154390338804856309e-01,4.202070457375736007e-02
8.499999999999999778e-01,5.898226573817073187e-02,2.155775765522607856e-01,1.536215705977004575e-01,1.533699837864626603e-01,1.342566446066656427e-01,2.730985861758035704e-01,1.177652193341384573e-01,1.471994231062414334e-03,3.060710165224695412e-01,1.046637043502958442e-01
8.599999999999999867e-01,5.655645029269657648e-02,2.096050725190826969e-01,1.915854177155981997e-01,3.713492920219687021e-01,2.315331439293054905e-01,1.027334919038373345e-01,1.782620981644638669e-01,3.284669456866255027e-02,3.895600882470897086e-01,4.674102835736041461e-01
8.699999999999999956e-01,5.007020427515215810e-02,1.705987020735967585e-01,1.966285950462943188e-01,8.128260697847886074e-02,1.340019772736639747e-01,3.491241513385738848e-01,3.042323551310789909e-01,1.020405155010476773e-02,3.633922170972704313e-01,3.544551234932848405e-01
8.800000000000000044e-01,1.914039439570764311e-03,2.058403944853420819e-01,1.233245242854221213e-01,3.471453158757475399e-01,1.613811740984105458e-01,1.335082720775347120e-01,2.668521029873010750e-02,3.768004438449971266e-02,3.647006186216774637e-01,1.080729758852388839e-01
8.900000000000000133e-01,1.585620063680594216e-01,1.373448469900053759e-01,7.504300309668519853e-02,6.951024145873503646e-02,1.679968601698955399e-01,3.151164117614616011e-01,3.908741241539234190e-01,6.987822267958462841e-02,3.197799121780525167e-01,8.116130562560043560e-02
9.000000000000000222e-01,1.718611486238273353e-02,1.994124881630662538e-01,1.574212341355644695e-01,3.875556294267200608e-01,1.061636402117662192e-01,4.462194635583401348e-01,1.303624699758856864e-01,2.315844648034893205e-01,2.258545567776110152e-01,2.606748625615757375e-01
9.100000000000000311e-01,6.890829431595929533e-02,1.794454934605751728e-01,1.395616068938493881e-01,5.912244834803011100e-03,2.095840180608344872e-01,2.771568010342151389e-01,2.035373798868557738e-01,1.999112287305261915e-01,2.912532218067715450e-01,2.044256834894456754e-01
9.200000000000000400e-01,1.983479530809685032e-01,1.835725513533758291e-01,1.875277972801076276e-01,3.513726069632308602e-01,6.131453141010449054e-02,1.683283290623727169e-01,3.803911981724761304e-01,3.532363534634701263e-02,3.518507921895112633e-01,6.639289023376819532e-02
9.300000000000000488e-01,2.732556600259871543e-02,1.373423884526815131e-01,1.529550692825917824e-01,1.496332052476593774e-02,2.381883798675675790e-01,2.739946789635141489e-01,4.068292241292506550e-02,1.859974150645488933e-01,1.667439957940568263e-01,3.075474877748158309e-01
9.400000000000000577e-01,1.641681870106775076e-01,1.577081371860846459e-01,8.873526365079335843e-02,3.112135487288980595e-01,3.922200491562840424e-02,9.230134386286850678e-02,4.280868905030232319e-01,1.967136773319425047e-01,1.686222015836850718e-01,6.512539497506079911e-02
9.500000000000000666e-01,1.378793749052053923e-02,1.187571229019577235e-01,1.559878161924984352e-01,1.351286198561527374e-01,2.365520525043132705e-01,2.655363929592267636e-01,7.874579528441562337e-02,5.609080300226449572e-02,2.973805998214125723e-01,5.411976236910389509e-03
